ob_end_time,horizontal_wind_speed,vertical_wind_speed,station_x,station_y
2005-10-30 17:00:00,-3.40206586887903e-15,13.889988,76309.50637277658,842552.7461586673
2005-10-30 18:00:00,-3.5280683084671416e-15,14.404432,76309.50637277658,842552.7461586673
2005-10-30 19:00:00,1.9653097884570945,11.145825673193473,76309.50637277658,842552.7461586673
2005-10-30 20:00:00,2.05464205156878,11.652454112884085,76309.50637277658,842552.7461586673
2005-10-30 21:00:00,1.9653097884570945,11.145825673193473,76309.50637277658,842552.7461586673
2005-10-30 22:00:00,4.22280505471272,11.602061534582065,76309.50637277658,842552.7461586673
2005-10-30 23:00:00,6.173328,10.69251774778756,76309.50637277658,842552.7461586673
2005-10-31 00:00:00,6.173328,10.69251774778756,76309.50637277658,842552.7461586673
2005-10-31 01:00:00,6.43055,11.138039320612044,76309.50637277658,842552.7461586673
2005-10-31 02:00:00,6.687772,11.583560893436523,76309.50637277658,842552.7461586673
2005-10-31 03:00:00,6.173328,10.69251774778756,76309.50637277658,842552.7461586673
2005-10-31 04:00:00,3.69495442287363,10.151803842759303,76309.50637277658,842552.7461586673
2005-10-31 05:00:00,1.6973129991220357,9.625940354121637,76309.50637277658,842552.7461586673
2005-10-31 06:00:00,-2.520048791762244e-15,10.28888,76309.50637277658,842552.7461586673
2005-10-30 06:00:00,1.40760168490424,3.867353844860688,170612.24494218332,824894.0913509245
2005-10-30 07:00:00,1.23165147429121,3.3839346142531017,170612.24494218332,824894.0913509245
2005-10-30 08:00:00,1.23165147429121,3.3839346142531017,170612.24494218332,824894.0913509245
2005-10-30 09:00:00,1.23165147429121,3.3839346142531017,170612.24494218332,824894.0913509245
2005-10-30 10:00:00,0.6253258417818026,3.5463990778342867,170612.24494218332,824894.0913509245
2005-10-30 11:00:00,0.5359935786701165,3.039770638143674,170612.24494218332,824894.0913509245
2005-10-30 12:00:00,0.7146581048934888,4.0530275175248995,170612.24494218332,824894.0913509245
2005-10-30 13:00:00,2.829442,4.9007373010693,170612.24494218332,824894.0913509245
2005-10-30 14:00:00,1.7595021061303002,4.8341923060758605,170612.24494218332,824894.0913509245
2005-10-30 15:00:00,2.57222,4.455215728244817,170612.24494218332,824894.0913509245
2005-10-30 16:00:00,2.829442,4.9007373010693,170612.24494218332,824894.0913509245
2005-10-30 17:00:00,2.976104061698238,3.5467827074630964,170612.24494218332,824894.0913509245
2005-10-30 18:00:00,1.7595021061303002,4.8341923060758605,170612.24494218332,824894.0913509245
2005-10-30 19:00:00,3.343886,5.7917804467182625,170612.24494218332,824894.0913509245
2005-10-30 20:00:00,2.46330294858242,6.767869228506203,170612.24494218332,824894.0913509245
2005-10-30 21:00:00,2.28735273796939,6.2844499978986175,170612.24494218332,824894.0913509245
2005-10-30 22:00:00,1.7595021061303002,4.8341923060758605,170612.24494218332,824894.0913509245
2005-10-30 23:00:00,2.314998,4.009694155420336,170612.24494218332,824894.0913509245
2005-10-31 00:00:00,1.800554,3.118651009771372,170612.24494218332,824894.0913509245
2005-10-31 01:00:00,2.645425832620656,3.152695739967197,170612.24494218332,824894.0913509245
2005-10-31 02:00:00,1.28611,2.2276078641224086,170612.24494218332,824894.0913509245
2005-10-31 03:00:00,1.800554,3.118651009771372,170612.24494218332,824894.0913509245
2005-10-31 04:00:00,2.314998,4.009694155420336,170612.24494218332,824894.0913509245
2005-10-31 05:00:00,2.314998,4.009694155420336,170612.24494218332,824894.0913509245
2005-10-31 06:00:00,1.23165147429121,3.3839346142531017,170612.24494218332,824894.0913509245
2005-10-30 06:00:00,-5.9161059999999965,10.246996174963083,69499.47830285795,805858.8768833529
2005-10-30 07:00:00,-4.3987552653257564,12.085480765189647,69499.47830285795,805858.8768833529
2005-10-30 08:00:00,-4.3987552653257564,12.085480765189647,69499.47830285795,805858.8768833529
2005-10-30 09:00:00,-4.222805054712726,11.60206153458206,69499.47830285795,805858.8768833529
2005-10-30 10:00:00,-4.3987552653257564,12.085480765189647,69499.47830285795,805858.8768833529
2005-10-30 11:00:00,-4.046854844099696,11.118642303974475,69499.47830285795,805858.8768833529
2005-10-30 12:00:00,-1.9653097884570996,11.145825673193473,69499.47830285795,805858.8768833529
2005-10-30 13:00:00,-1.875977525345413,10.63919723350286,69499.47830285795,805858.8768833529
2005-10-30 14:00:00,-1.875977525345413,10.63919723350286,69499.47830285795,805858.8768833529
2005-10-30 15:00:00,-2.0546420515687855,11.652454112884085,69499.47830285795,805858.8768833529
2005-10-30 16:00:00,-2.0546420515687855,11.652454112884085,69499.47830285795,805858.8768833529
2005-10-30 17:00:00,-2.2333065777921584,12.665710992265309,69499.47830285795,805858.8768833529
2005-10-30 18:00:00,1.9653097884570945,11.145825673193473,69499.47830285795,805858.8768833529
2005-10-30 19:00:00,1.9653097884570945,11.145825673193473,69499.47830285795,805858.8768833529
2005-10-30 20:00:00,1.875977525345408,10.63919723350286,69499.47830285795,805858.8768833529
2005-10-30 21:00:00,1.875977525345408,10.63919723350286,69499.47830285795,805858.8768833529
2005-10-30 22:00:00,3.16710379103454,8.701546150936549,69499.47830285795,805858.8768833529
2005-10-30 23:00:00,4.887218,8.464909883665152,69499.47830285795,805858.8768833529
2005-10-31 00:00:00,5.401662,9.355953029314117,69499.47830285795,805858.8768833529
2005-10-31 01:00:00,5.14444,8.910431456489635,69499.47830285795,805858.8768833529
2005-10-31 02:00:00,5.14444,8.910431456489635,69499.47830285795,805858.8768833529
2005-10-31 03:00:00,2.9911535804215097,8.218126920328961,69499.47830285795,805858.8768833529
2005-10-31 04:00:00,1.6973129991220357,9.625940354121637,69499.47830285795,805858.8768833529
2005-10-31 05:00:00,-2.772053670938469e-15,11.317768,69499.47830285795,805858.8768833529
2005-10-31 06:00:00,-2.0546420515687855,11.652454112884085,69499.47830285795,805858.8768833529
2005-10-30 06:00:00,-1.875977525345413,10.63919723350286,146423.98507399688,933047.3612519988
2005-10-30 07:00:00,-2.6460512313503558e-15,10.803324,146423.98507399688,933047.3612519988
2005-10-30 08:00:00,-2.142041472997907e-15,8.745548,146423.98507399688,933047.3612519988
2005-10-30 09:00:00,-1.339983946675295,7.599426595359185,146423.98507399688,933047.3612519988
2005-10-30 10:00:00,-1.339983946675295,7.599426595359185,146423.98507399688,933047.3612519988
2005-10-30 11:00:00,-2.815203369808484,7.7347076897213745,146423.98507399688,933047.3612519988
2005-10-30 12:00:00,-2.991153580421514,8.21812692032896,146423.98507399688,933047.3612519988
2005-10-30 13:00:00,-2.991153580421514,8.21812692032896,146423.98507399688,933047.3612519988
2005-10-30 14:00:00,-1.890036593821683e-15,7.71666,146423.98507399688,933047.3612519988
2005-10-30 15:00:00,1.9653097884570945,11.145825673193473,146423.98507399688,933047.3612519988
2005-10-30 16:00:00,2.2333065777921526,12.66571099226531,146423.98507399688,933047.3612519988
2005-10-30 17:00:00,2.2333065777921526,12.66571099226531,146423.98507399688,933047.3612519988
2005-10-30 18:00:00,-3.0240585501146924e-15,12.346656,146423.98507399688,933047.3612519988
2005-10-30 19:00:00,-3.150060989702805e-15,12.8611,146423.98507399688,933047.3612519988
2005-10-30 20:00:00,-3.40206586887903e-15,13.889988,146423.98507399688,933047.3612519988
2005-10-30 21:00:00,2.4119711040155245,13.678967871646536,146423.98507399688,933047.3612519988
2005-10-30 22:00:00,2.143974314680466,12.159082552574697,146423.98507399688,933047.3612519988
2005-10-30 23:00:00,1.786645262233722,10.132568793812249,146423.98507399688,933047.3612519988
2005-10-31 00:00:00,3.34305400164757,9.184965381544131,146423.98507399688,933047.3612519988
2005-10-31 01:00:00,4.887218,8.464909883665152,146423.98507399688,933047.3612519988
2005-10-31 02:00:00,5.290851665241312,6.305391479934394,146423.98507399688,933047.3612519988
2005-10-31 03:00:00,2.28735273796939,6.2844499978986175,146423.98507399688,933047.3612519988
2005-10-31 04:00:00,2.81520336980848,7.734707689721376,146423.98507399688,933047.3612519988
2005-10-31 05:00:00,3.34305400164757,9.184965381544131,146423.98507399688,933047.3612519988
2005-10-31 06:00:00,1.875977525345408,10.63919723350286,146423.98507399688,933047.3612519988
2005-10-30 06:00:00,-2.8294419999999985,4.9007373010693005,421083.00251622126,286942.0057803115
2005-10-30 07:00:00,-3.0866639999999976,5.346258873893782,421083.00251622126,286942.0057803115
2005-10-30 08:00:00,-2.2873527379693934,6.284449997898617,421083.00251622126,286942.0057803115
2005-10-30 09:00:00,-2.111402527356363,5.801030767291031,421083.00251622126,286942.0057803115
2005-10-30 10:00:00,-2.4633029485824234,6.7678692285062025,421083.00251622126,286942.0057803115
2005-10-30 11:00:00,-2.4633029485824234,6.7678692285062025,421083.00251622126,286942.0057803115
2005-10-30 12:00:00,-1.7640341542335708e-15,7.202216,421083.00251622126,286942.0057803115
2005-10-30 13:00:00,-0.9826548942285498,5.572912836596736,421083.00251622126,286942.0057803115
2005-10-30 14:00:00,1.2506516835636052,7.092798155668573,421083.00251622126,286942.0057803115
2005-10-30 15:00:00,1.1613194204519193,6.586169715977961,421083.00251622126,286942.0057803115
2005-10-30 16:00:00,1.2506516835636052,7.092798155668573,421083.00251622126,286942.0057803115
2005-10-30 17:00:00,1.4293162097869776,8.106055035049799,421083.00251622126,286942.0057803115
2005-10-30 18:00:00,1.4293162097869776,8.106055035049799,421083.00251622126,286942.0057803115
2005-10-30 19:00:00,-1.890036593821683e-15,7.71666,421083.00251622126,286942.0057803115
2005-10-30 20:00:00,-1.890036593821683e-15,7.71666,421083.00251622126,286942.0057803115
2005-10-30 21:00:00,1.2506516835636052,7.092798155668573,421083.00251622126,286942.0057803115
2005-10-30 22:00:00,1.2506516835636052,7.092798155668573,421083.00251622126,286942.0057803115
2005-10-30 23:00:00,-1.260024395881122e-15,5.14444,421083.00251622126,286942.0057803115
2005-10-31 00:00:00,-8.820170771167854e-16,3.601108,421083.00251622126,286942.0057803115
2005-10-31 01:00:00,-0.7146581048934907,4.053027517524899,421083.00251622126,286942.0057803115
2005-10-31 02:00:00,0.6253258417818026,3.5463990778342867,421083.00251622126,286942.0057803115
2005-10-31 03:00:00,-0.6253258417818044,3.546399077834286,421083.00251622126,286942.0057803115
2005-10-31 04:00:00,-0.7716659999999994,1.3365647184734455,421083.00251622126,286942.0057803115
2005-10-31 05:00:00,-1.0288879999999994,1.7820862912979274,421083.00251622126,286942.0057803115
2005-10-31 06:00:00,-1.5433319999999988,2.673129436946891,421083.00251622126,286942.0057803115
2005-10-30 06:00:00,-2.6454258326206572,3.1526957399671955,445656.97559121356,273648.33290780376
2005-10-30 07:00:00,-2.9761040616982397,3.5467827074630947,445656.97559121356,273648.33290780376
2005-10-30 08:00:00,-2.5722199999999984,4.455215728244819,445656.97559121356,273648.33290780376
2005-10-30 09:00:00,-3.968138748930986,4.729043609950793,445656.97559121356,273648.33290780376
2005-10-30 10:00:00,-1.935452316743333,5.317611536683445,445656.97559121356,273648.33290780376
2005-10-30 11:00:00,-0.8933226311168634,5.0662843969061235,445656.97559121356,273648.33290780376
2005-10-30 12:00:00,-1.1340219562930098e-15,4.629996,445656.97559121356,273648.33290780376
2005-10-30 13:00:00,-0.6253258417818044,3.546399077834286,445656.97559121356,273648.33290780376
2005-10-30 14:00:00,-1.260024395881122e-15,5.14444,445656.97559121356,273648.33290780376
2005-10-30 15:00:00,0.8933226311168609,5.066284396906124,445656.97559121356,273648.33290780376
2005-10-30 16:00:00,1.58355189551727,4.3507730754682745,445656.97559121356,273648.33290780376
2005-10-30 17:00:00,0.7146581048934888,4.0530275175248995,445656.97559121356,273648.33290780376
2005-10-30 18:00:00,0.8039903680051749,4.5596559572155115,445656.97559121356,273648.33290780376
2005-10-30 19:00:00,0.8039903680051749,4.5596559572155115,445656.97559121356,273648.33290780376
2005-10-30 20:00:00,0.8039903680051749,4.5596559572155115,445656.97559121356,273648.33290780376
2005-10-30 21:00:00,1.58355189551727,4.3507730754682745,445656.97559121356,273648.33290780376
2005-10-30 22:00:00,0.5359935786701165,3.039770638143674,445656.97559121356,273648.33290780376
2005-10-30 23:00:00,-1.0080195167048977e-15,4.115552,445656.97559121356,273648.33290780376
2005-10-31 00:00:00,0.6253258417818026,3.5463990778342867,445656.97559121356,273648.33290780376
2005-10-31 01:00:00,-8.820170771167854e-16,3.601108,445656.97559121356,273648.33290780376
2005-10-31 02:00:00,-6.30012197940561e-16,2.57222,445656.97559121356,273648.33290780376
2005-10-31 03:00:00,-3.7800731876433655e-16,1.543332,445656.97559121356,273648.33290780376
2005-10-31 04:00:00,-0.5278506318390908,1.4502576918227577,445656.97559121356,273648.33290780376
2005-10-31 05:00:00,-0.6613564581551643,0.7881739349917989,445656.97559121356,273648.33290780376
2005-10-31 06:00:00,-0.7716659999999994,1.3365647184734455,445656.97559121356,273648.33290780376
2005-10-30 06:00:00,-1.5835518955172725,4.350773075468273,431649.87343572563,280769.1990061947
2005-10-30 07:00:00,-1.759502106130303,4.834192306075859,431649.87343572563,280769.1990061947
2005-10-30 08:00:00,-1.5835518955172725,4.350773075468273,431649.87343572563,280769.1990061947
2005-10-30 09:00:00,-1.935452316743333,5.317611536683445,431649.87343572563,280769.1990061947
2005-10-30 10:00:00,-0.8933226311168634,5.0662843969061235,431649.87343572563,280769.1990061947
2005-10-30 11:00:00,-0.8039903680051771,4.5596559572155115,431649.87343572563,280769.1990061947
2005-10-30 12:00:00,0.7146581048934888,4.0530275175248995,431649.87343572563,280769.1990061947
2005-10-30 13:00:00,0.7146581048934888,4.0530275175248995,431649.87343572563,280769.1990061947
2005-10-30 14:00:00,1.58355189551727,4.3507730754682745,431649.87343572563,280769.1990061947
2005-10-30 15:00:00,1.58355189551727,4.3507730754682745,431649.87343572563,280769.1990061947
2005-10-30 16:00:00,1.58355189551727,4.3507730754682745,431649.87343572563,280769.1990061947
2005-10-30 17:00:00,1.58355189551727,4.3507730754682745,431649.87343572563,280769.1990061947
2005-10-30 18:00:00,1.40760168490424,3.867353844860688,431649.87343572563,280769.1990061947
2005-10-30 19:00:00,0.8039903680051749,4.5596559572155115,431649.87343572563,280769.1990061947
2005-10-30 20:00:00,1.40760168490424,3.867353844860688,431649.87343572563,280769.1990061947
2005-10-30 22:00:00,1.40760168490424,3.867353844860688,431649.87343572563,280769.1990061947
2005-10-30 23:00:00,1.05570126367818,2.900515383645516,431649.87343572563,280769.1990061947
2005-10-31 00:00:00,1.05570126367818,2.900515383645516,431649.87343572563,280769.1990061947
2005-10-31 01:00:00,0.8797510530651501,2.4170961530379302,431649.87343572563,280769.1990061947
2005-10-31 02:00:00,0.8797510530651501,2.4170961530379302,431649.87343572563,280769.1990061947
2005-10-31 03:00:00,0.70380084245212,1.933676922430344,431649.87343572563,280769.1990061947
2005-10-31 04:00:00,-0.3573290524467453,2.0265137587624493,431649.87343572563,280769.1990061947
2005-10-31 05:00:00,-0.3573290524467453,2.0265137587624493,431649.87343572563,280769.1990061947
2005-10-31 06:00:00,-0.9920346872327463,1.1822609024876982,431649.87343572563,280769.1990061947
2005-10-30 06:00:00,1.6533911453879102,1.970434837479498,349113.38944213407,798645.2533603164
2005-10-30 07:00:00,-1.2861099999999992,2.2276078641224095,349113.38944213407,798645.2533603164
2005-10-30 08:00:00,-1.407601684904242,3.8673538448606872,349113.38944213407,798645.2533603164
2005-10-30 09:00:00,-1.935452316743333,5.317611536683445,349113.38944213407,798645.2533603164
2005-10-30 10:00:00,-2.8294419999999985,4.9007373010693005,349113.38944213407,798645.2533603164
2005-10-30 11:00:00,-1.1613194204519224,6.58616971597796,349113.38944213407,798645.2533603164
2005-10-30 12:00:00,-2.8294419999999985,4.9007373010693005,349113.38944213407,798645.2533603164
2005-10-30 13:00:00,-4.62949520708615,5.517217544942592,349113.38944213407,798645.2533603164
2005-10-30 14:00:00,-1.2316514742912117,3.3839346142531013,349113.38944213407,798645.2533603164
2005-10-30 15:00:00,0.6253258417818026,3.5463990778342867,349113.38944213407,798645.2533603164
2005-10-30 16:00:00,2.758608772471296,2.314747603543075,349113.38944213407,798645.2533603164
2005-10-30 17:00:00,1.23165147429121,3.3839346142531017,349113.38944213407,798645.2533603164
2005-10-30 18:00:00,-8.820170771167854e-16,3.601108,349113.38944213407,798645.2533603164
2005-10-30 19:00:00,-1.2316514742912117,3.3839346142531013,349113.38944213407,798645.2533603164
2005-10-30 20:00:00,-1.2316514742912117,3.3839346142531013,349113.38944213407,798645.2533603164
2005-10-30 21:00:00,-1.407601684904242,3.8673538448606872,349113.38944213407,798645.2533603164
2005-10-30 22:00:00,-2.314997999999999,4.009694155420337,349113.38944213407,798645.2533603164
2005-10-30 23:00:00,-2.9761040616982397,3.5467827074630947,349113.38944213407,798645.2533603164
2005-10-31 00:00:00,-2.9761040616982397,3.5467827074630947,349113.38944213407,798645.2533603164
2005-10-31 01:00:00,-1.2861099999999992,2.2276078641224095,349113.38944213407,798645.2533603164
2005-10-31 02:00:00,3.0397706381436738,0.5359935786701182,349113.38944213407,798645.2533603164
2005-10-31 03:00:00,-6.30012197940561e-16,2.57222,349113.38944213407,798645.2533603164
2005-10-31 04:00:00,1.322712916310328,1.5763478699835984,349113.38944213407,798645.2533603164
2005-10-31 05:00:00,-2.520048791762244e-16,1.028888,349113.38944213407,798645.2533603164
2005-10-31 06:00:00,-1.4502576918227577,0.5278506318390901,349113.38944213407,798645.2533603164
2005-10-30 06:00:00,-2.772053670938469e-15,11.317768,387713.869314351,812710.0606511668
2005-10-30 07:00:00,-2.8980561105265803e-15,11.832212,387713.869314351,812710.0606511668
2005-10-30 08:00:00,-2.8980561105265803e-15,11.832212,387713.869314351,812710.0606511668
2005-10-30 09:00:00,-2.6460512313503558e-15,10.803324,387713.869314351,812710.0606511668
2005-10-30 10:00:00,-2.8980561105265803e-15,11.832212,387713.869314351,812710.0606511668
2005-10-30 11:00:00,-3.150060989702805e-15,12.8611,387713.869314351,812710.0606511668
2005-10-30 12:00:00,-2.6460512313503558e-15,10.803324,387713.869314351,812710.0606511668
2005-10-30 13:00:00,-1.6973129991220404,9.625940354121637,387713.869314351,812710.0606511668
2005-10-30 14:00:00,-3.0240585501146924e-15,12.346656,387713.869314351,812710.0606511668
2005-10-30 15:00:00,-2.520048791762244e-15,10.28888,387713.869314351,812710.0606511668
2005-10-30 16:00:00,-1.7640341542335708e-15,7.202216,387713.869314351,812710.0606511668
2005-10-30 17:00:00,1.3399839466752914,7.599426595359186,387713.869314351,812710.0606511668
2005-10-30 18:00:00,-1.7640341542335708e-15,7.202216,387713.869314351,812710.0606511668
2005-10-30 19:00:00,1.071987157340233,6.079541276287348,387713.869314351,812710.0606511668
2005-10-30 20:00:00,-1.7640341542335708e-15,7.202216,387713.869314351,812710.0606511668
2005-10-30 21:00:00,-2.0160390334097953e-15,8.231104,387713.869314351,812710.0606511668
2005-10-30 22:00:00,-1.339983946675295,7.599426595359185,387713.869314351,812710.0606511668
2005-10-30 23:00:00,-1.5186484728986676,8.61268347474041,387713.869314351,812710.0606511668
2005-10-31 00:00:00,-1.9653097884570996,11.145825673193473,387713.869314351,812710.0606511668
2005-10-31 01:00:00,-2.772053670938469e-15,11.317768,387713.869314351,812710.0606511668
2005-10-31 02:00:00,1.6079807360103495,9.119311914431025,387713.869314351,812710.0606511668
2005-10-31 03:00:00,2.28735273796939,6.2844499978986175,387713.869314351,812710.0606511668
2005-10-31 04:00:00,-1.0557012636781815,2.9005153836455153,387713.869314351,812710.0606511668
2005-10-31 05:00:00,2.6392531591954502,7.25128845911379,387713.869314351,812710.0606511668
2005-10-31 06:00:00,1.9354523167433304,5.317611536683446,387713.869314351,812710.0606511668
2005-10-30 06:00:00,-2.0577759999999987,3.564172582595855,392767.43764909153,867582.1288490165
2005-10-30 07:00:00,-2.4633029485824234,6.7678692285062025,392767.43764909153,867582.1288490165
2005-10-30 08:00:00,-2.639253159195454,7.2512884591137885,392767.43764909153,867582.1288490165
2005-10-30 09:00:00,-3.858329999999998,6.682823592367228,392767.43764909153,867582.1288490165
2005-10-30 10:00:00,-2.4633029485824234,6.7678692285062025,392767.43764909153,867582.1288490165
2005-10-30 11:00:00,-2.8294419999999985,4.9007373010693005,392767.43764909153,867582.1288490165
2005-10-30 12:00:00,-3.858329999999998,6.682823592367228,392767.43764909153,867582.1288490165
2005-10-30 13:00:00,-4.629995999999998,8.019388310840673,392767.43764909153,867582.1288490165
2005-10-30 14:00:00,-1.9653097884570996,11.145825673193473,392767.43764909153,867582.1288490165
2005-10-30 15:00:00,-2.0546420515687855,11.652454112884085,392767.43764909153,867582.1288490165
2005-10-30 16:00:00,-1.7866452622337268,10.132568793812249,392767.43764909153,867582.1288490165
2005-10-30 17:00:00,-1.6973129991220404,9.625940354121637,392767.43764909153,867582.1288490165
2005-10-30 18:00:00,-1.6973129991220404,9.625940354121637,392767.43764909153,867582.1288490165
2005-10-30 19:00:00,-2.142041472997907e-15,8.745548,392767.43764909153,867582.1288490165
2005-10-30 20:00:00,-1.6079807360103542,9.119311914431025,392767.43764909153,867582.1288490165
2005-10-30 21:00:00,-1.6973129991220404,9.625940354121637,392767.43764909153,867582.1288490165
2005-10-30 22:00:00,-1.6079807360103542,9.119311914431025,392767.43764909153,867582.1288490165
2005-10-30 23:00:00,-2.815203369808484,7.7347076897213745,392767.43764909153,867582.1288490165
2005-10-31 00:00:00,-1.875977525345413,10.63919723350286,392767.43764909153,867582.1288490165
2005-10-31 01:00:00,-1.6079807360103542,9.119311914431025,392767.43764909153,867582.1288490165
2005-10-31 02:00:00,-2.639253159195454,7.2512884591137885,392767.43764909153,867582.1288490165
2005-10-31 03:00:00,-1.890036593821683e-15,7.71666,392767.43764909153,867582.1288490165
2005-10-31 04:00:00,-1.5120292750573462e-15,6.173328,392767.43764909153,867582.1288490165
2005-10-31 05:00:00,0.9826548942285472,5.572912836596736,392767.43764909153,867582.1288490165
2005-10-31 06:00:00,-1.1340219562930098e-15,4.629996,392767.43764909153,867582.1288490165
2005-10-30 06:00:00,-7.21395863513424,19.82018845491102,313497.15177822346,777301.0888365816
2005-10-30 07:00:00,-7.038008424521211,19.336769224303435,313497.15177822346,777301.0888365816
2005-10-30 08:00:00,-7.389908845747271,20.303607685518607,313497.15177822346,777301.0888365816
2005-10-30 09:00:00,-10.803323999999993,18.711906058628237,313497.15177822346,777301.0888365816
